,author,author_link,text,date,likes,comments,shares,theme
34,Laurent Brèches,https://www.linkedin.com/in/lbreches?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAA5LZNIBB5kVgWXVYjhvn8eExMjcpU-VSUE,"« Le but d’une grève, c’est de faire perdre de l’argent aux patrons », explique un syndicaliste CGT.C’est vrai.Mais à la SNCF, le « patron », c’est qui exactement ?Parce qu’en pratique :- ce sont les contribuables qui versent près de 10 milliards d’euros par an à la SNCF (chiffres Solidaires),- ce sont les régions qui compensent les pertes,- ce sont les clients qui voient leurs trains supprimés… et qui finissent chez la concurrence, privée ou étrangère.Bref :On ruine l’entreprise publique.On pèse sur les finances publiques.On flingue le service public.Tout ça au nom du combat contre le capitalisme.La grève est un droit.Mais quand elle devient une tradition pavlovienne, vidée de toute stratégie, on peut se demander si c'est encore une lutte ou un auto-sabotage folklorique.",2025-04-25 10:17:51,56,14,0,finance
35,Fristell OGOUVIDE 🚀,https://www.linkedin.com/in/fristellogouvidetunnelacquisition?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADqLD_8BGunazessmEhcLEf0G2EmauLOWIE,"Voici le système qu’un de mes clients utilise pour générer 5 rendez-vous qualifiés/semainesans pub ou posts viraux : La majorité des consultants B2B pensent qu’ils doivent exploser sur LinkedIn pour signerdes clients.C’est faux. Et je le prouve. Un de mes clients, coach en finance d’entreprise, galérait à booker plus de 2 appels/mois. Il avait une bonne offre. Des résultats. Mais zéro flux entrant. Zéro système. En 30 jours, on a mis en place ce plan :1. Restructuration de son offre pour booster la valeur perçue 2. Création d’un tunnel simple : profil optimisé + VSL de 10 min 3. Une séquence de prospection qui transforme le silence en “oui, je suis chaud” 4. Et un calendrier qui se remplit automatiquement, chaque semaine avec une campagne decold DM. Résultat : 5 rendez-vous ultra qualifiés / semaine. Et il vend une offre à 5 000€. Pas un seul post viral de plus. Pas un seul euro de plus en pub. Juste un système calibré pour l’acquisition. Les posts viraux, c’est bien. Le système, c’est mille fois mieux. Tu veux le même plan ? DM “système” et je te montre comment on peut le déployer pour toi. Et n’oublie pas la différence réside entre ce que tu fais avec cette information (réfléchi ou passe à l’action ?). Let’s scale 🚀",2025-04-25 10:17:51,37,40,0,finance
36,Gary Laverty,https://www.linkedin.com/in/gary-laverty-053a228a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABMER78BIHgFLfVePBU27b_vrNWk-R27px8,"I’m happy to share that I’m starting a new position at LT Talent!A new chapter alongside Tom and Dan as we launch a family-run recruitment business specialising in Beauty, Cosmetics, and Personal Care recruitment on a global scale.At LT Talent, we’re putting people first – offering a more focused, hands-on approach and working closely with both clients and candidates to deliver real results.We recruit across: Sales, Marketing, Digital, E-Commerce, NPD, R&D, Supply Chain, Operations, Finance & HR – from Junior roles to C-Suite.We’d love your support as we grow! 👉 Check out our website: www.LT-Talent.com 👉 Follow our journey here: LT Talent LinkedIn Page: https://lnkd.in/ev92FdTqHere’s to new beginnings and exciting opportunities ahead! 🚀 Please email gary@LT-Talent.com for any enquiries and thank you in advance for all the support. Gary 😀 hashtag#Recruitment hashtag#BeautyIndustry hashtag#CosmeticsCareers hashtag#LTTalent hashtag#NewBeginnings hashtag#PersonalCareRecruitment hashtag#GlobalRecruitment",2025-04-25 10:17:51,53,19,3,finance
37,Noémi Deenen,https://www.linkedin.com/in/noemideenen?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABUxNVcBuazZqt4jTp3TeJneljj1DvdfHj4,"JPEUX PAS J'AI APERO 🥂 Hier, c'était la 4ème édition de la P-Ose Apéro Connexion, une édition encore très riche, qui a réuni des entrepreneurs à l'international (Québec était avec nous notamment) ! Un rendez-vous en visio pour faire une pause, échanger, pitcher et créér du lien dans un cadre professionnel et décontracté. Le concept :- Un jeudi sur deux à 18h- 7 participants max - 3 minutes pour présenter votre activité, votre offre ou un besoin du moment- Un temps d'échanges pour créer des synergies et des opportunités- Une mise en avant sur mon groupe Grandi-Ose, sur Linkedin et en story instagramC'est 100% gratuit , mais ultra limité.Ce jeudi, j’ai eu la joie de mettre en relation 6 entrepreneurs généreux.Caroline Giroud 🌿Thérapeute humaniste : elle accompagne les victimes de violences et d’abus à tenir leur histoire dans leur main pour vivre libres, apaisées et ancrées dans leur dignité. wilfried Okéï, notre serrurier de la finance, qui vous accompagnement dans la gestion de votre patrimoine.Mattia Sénadé🍓 G., Coach Business et Développement d'affaires, consultante en stratégie d'entrepriseEloi Demeerseman 🧙‍♂️. Son objectif ? Aider les entrepreneurs à automatiser pour gagner du temps. Et il développe, avec son associé Romain Bailleul ⛏🚀 une formation extra-ordinaire pour apprendre à générer des clients sur Linkedin, avec des agents IA pour gagner du temps et améliorer ses posts, mais pas que... Luiza Mandoiu 🌱: Conseillère en gestion de patrimoine également, elle aide plus particulièrement les couples ambitieux à reprendre la main sur leur avenir financier. Valerie Ajacques 🍓: Elle accompagne les hypersensibles, tdah, multi-potentiels, afin de révéler leur diamant intérieur et leur alignement personnel et professionnel, grâce à ses outils holistiques.Le point commun de tous ces entrepreneurs ? Leur humanité et leur entreprise au service d'autres personnes.Vous pouvez retrouver leurs informations dans le carroussel pour vous-même connecter avec ces pépites....Si vous-même vous souhaitez participer à cet événement gratuit (et être intégré ensuite dans la communauté P-Ose Apéro Connexion), je vous invite à me contacter en MP.Au plaisir de créer un nouveau super groupe d’échanges 🫶",2025-04-25 10:17:51,17,26,2,finance
38,Grégoire Hug,https://www.linkedin.com/in/gregoirehug?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABEJpZwBBFg-PnUJI15E15d7xl8G5rqBU5M,"WeeFin fait partie de l'indice Impact 40 des start ups au potentiel de devenir « licornes à impact »Nous avons été promus de l’impact 120 vers l’impact 40 du Mouvement Impact France cette année et c’est une reconnaissance qui me tient particulièrement à coeur: 1️⃣ Car WeeFin a été pensé pour être plus qu’une plateforme technologique. Notre produit et notre expertise sont là pour servir de levier pour nos clients et transformer le secteur financier vers plus de durabilité2️⃣  Parce que cette distinction valorise tout particulièrement le travail de nos équipes techniques et opérationnelles.  Ce sont ces équipes qui sont le cœur du réacteur et  qui chaque jour développent notre produit, répondent aux exigences croissantes de nos clients et aux défis de la transition. Et le moins qu’on puisse dire c’est que ce n’est pas tous les jours simples. Je suis fier de travailler avec des équipes si engagées et innovantes – et heureux de voir Guillaume KLECH et Laura AICH recevoir le trophée en mains propres et en leur nom😉L’impact que a pu avoir WeeFin en 2024 est d’autant plus important : 46 institutions financières ont utilisé notre plateforme, représentant 6 878 milliards d'euros d'actifs sous gestion.Et au-delà de notre solution technologique, nous nous efforçons d'être une voix pédagogue pour une finance durable plus transparente.Plusieurs centaines de personnes (étudiant·es, journalistes, gérant·es d'actifs, assureurs, équipes ESG, décideurs...) ont été sensibilisées ou formées par nos experts sur les enjeux de la finance durable l'année dernière.Voir le résultat concret de nos actions nous encourage à poursuivre notre mission avec encore plus de détermination.Merci à tous ceux qui nous font confiance et qui partagent notre vision !hashtag#FinanceDurable hashtag#ESG hashtag#Impact40 hashtag#Impact120",2025-04-25 09:17:51,97,5,1,finance
39,Romain Maltrud,https://www.linkedin.com/in/romainmaltrud?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAARuCGMBYRTla92FZKXgz8n4doUQk-0FGmw,"Comprendre la structure,c’est 80% de l’analyse d’un bilan.Le biland’une entrepriseest un document comptable qui dressel’état des lieux de son patrimoine.D’un côté ce qu’elle possède,de l’autre, comment elle l’a acquis.🏰 Ce qu’elle possède : 𝗔𝗖𝗧𝗜𝗙Les actifs sont donc les biensdont l’entreprise est propriétaire.Avec une distinction.D’abord,ce qui va servirdurablement ses activités : les 𝗮𝗰𝘁𝗶𝗳𝘀 𝗶𝗺𝗺𝗼𝗯𝗶𝗹𝗶𝘀𝗲́𝘀Par exemple :→ Usines→ Brevets→ Logiciels→ Licences→ Bâtiments→ Ordinateurs→ Mobilier de bureauEnsuite,ce qui va évoluerrapidement, au coursde l’année d’activité à venir : les 𝗮𝗰𝘁𝗶𝗳𝘀 𝗰𝗶𝗿𝗰𝘂𝗹𝗮𝗻𝘁𝘀.Par exemple :→ Stocks→ Trésorerie→ Créances clients🏦 Comment elle l’a acquis : 𝗣𝗔𝗦𝗦𝗜𝗙Le passif correspond aux moyenspar lesquels l’entreprise afinancé son patrimoine.En 2 grandes catégories.D’abord le plus important,la valeur du patrimoinede l’entreprise :les 𝗰𝗮𝗽𝗶𝘁𝗮𝘂𝘅 𝗽𝗿𝗼𝗽𝗿𝗲𝘀.Par exemple :→ Apport des associés→ Bénéfices cumulés→ Levée de fondsEnsuite,les ressources externesauxquelles l’entreprise à fait appel : les 𝗱𝗲𝘁𝘁𝗲𝘀.Par exemple :→ Emprunt bancaire→ Dettes fournisseurs→ Dettes fiscales et socialesDans tous les cas,une règle essentielle,immuable à tous les bilans : 𝗮𝗰𝘁𝗶𝗳 = 𝗽𝗮𝘀𝘀𝗶𝗳Parce qu’il faut bien que l’entrepriseait financé ce qu’elle possède,d’une façon ou d’une autre.👉 Je vulgarise la finance avec des infographies.Suivez moi et abonnez vous à ma newsletterpour ne pas manquer les prochaines(lien en commentaire)PS : dans la vraie vie, les blocs sont les uns sous les autres. Mais les principes restent les mêmes.",2025-04-25 10:17:51,48,4,10,finance
40,GODJO Togninou Iris Spéro,https://www.linkedin.com/in/godjo-togninou-iris-sp%C3%A9ro-a04a9216b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACiPlCQBeKcK_ieX1GEnjA1IeSoLnGdqJTE,"🎤 Des voix pour incarner l’excellence, le rythme et l’énergie du CRAC !Au CRAC – Congrès Régional des Agents Commerciaux, chaque jour est prévu pour être un spectacle de savoir, de passion et de transformation. Et pour sublimer chaque moment, il fallait des MC à la hauteur de l’événement.✨ Jeudi 24 avril – JOURNÉE DE L’INCLUSION 🎙️ Nicaret AMADIDJE, surnommée la MC des personnalités – Élégante, inspirante, ancrée dans les enjeux de l’inclusion, elle a su donner le ton au lancement du CRAC hier ainsi que de l’éclat aux voix féminines du métier de la vente. C'était de beaux et vibrants moments.✨ Vendredi 25 avril – JOURNÉE DE L’INNOVATION 🎙️ Estelle ORICHA – Curieuse, connectée et visionnaire, elle incarne l’esprit disruptif de cette journée. Elle nous guidera aujourd'hui avec intelligence à travers les révolutions technologiques et humaines du métier de commercial au travers de la Conférence tant attendue du Vendeur de Race et des panels et ateliers sur l'IA.✨ Samedi 26 avril – JOURNÉE DE L’INSPIRATIONRoberto Patrick WILSON – Énergique, charismatique, passionné de performance et de dépassement de soi, il portera demain les messages forts de la carrière de vendeur, des finances et du mindset et des ateliers percutants sur le jeu de la vente comme un acteur et l'anglais comme levier de performance commerciale. Son énergie est contagieuse, son style, inoubliable !🎊 Ces trois MC ne se contenteront pas d’animer… ils créeront une ambiance, une dynamique, une expérience. Soyez là pour vibrer avec eux, rire, réfléchir, applaudir, oser et vous transformer.📍Rendez-vous sur https://lnkd.in/erB7CiNX pour rattraper le mouvement. hashtag#CRAC2025 hashtag#MCsOfCRAC hashtag#LeadershipCommercial hashtag#OrateursDuFutur hashtag#InspirationEnDirect hashtag#Inclusion hashtag#Innovation hashtag#Ambition hashtag#AfriqueQuiVend hashtag#MaîtresDeCérémonie hashtag#ExpérienceCRAC",2025-04-25 07:17:51,2,0,0,finance
41,Christiane Brackman,https://www.linkedin.com/in/christiane-brackman-innovation-changement?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAMvNUgBmZBlqUxlgcV30ZVw9iWqlba97JU,"Elle avait un talent en or.Elle voulait le jeter à la poubelle.Tu veux entendre un truc absurde ?Une ex-DAF, ultra-calée, voulait se réinventer.Cool.Mais son plan c’était :“ 𝐒𝐮𝐫𝐭𝐨𝐮𝐭 𝐩𝐚𝐬 𝐩𝐚𝐫𝐥𝐞𝐫 𝐟𝐢𝐧𝐚𝐧𝐜𝐞.”Ah.Donc… On va ignorer LA compétence que 99% des entrepreneurs rêveraient d’avoir dans leur coin ?Elle me dit :“Les chiffres c’est pas tout. J’suis plus que ça.”OUI.Mais t’as pas besoin de virer les chiffres pour exister.Alors on a fait un truc simple.Avec ChatGPT comme sparring partner, on a :→ listé ses vraies compétences (finance, franchise, stratégie)→ croisé avec les vrais problèmes de sa cible (PME qui flippent à chaque bilan et détestent les chiffres)→ injecté sa vraie passion (rock, concerts live, énergie brute)Et là... MAGIE ✨L’IA propose :“ 𝐋𝐚 𝐃𝐀𝐅 𝐫𝐨𝐜𝐤 𝐪𝐮’𝐨𝐧 𝐚𝐩𝐩𝐞𝐥𝐥𝐞 𝐪𝐮𝐚𝐧𝐝 𝐜̧𝐚 𝐜𝐡𝐚𝐮𝐟𝐟𝐞.”J’ai vu ses yeux pétiller.Vraiment.Une page de vente plus tard, « Madonna « (nom de scène 😅) se voyait enfin dans son business.🔹Clarté financière.🔹Preuves béton.🔹Énergie rock et franc parlé.🔹Sans le costume gris de la finance traditionnelle. Alors à  tous les solopreneurs bloqués :👉 Ce qui vous bloque n’est pas toujours votre offre.👉 C’est parfois l’image que vous avez de vous-même DANS cette offre.« Madonna » n’avait pas un problème de compétences. Elle avait un problème d’ 𝐈𝐃𝐄𝐍𝐓𝐈𝐓𝐄́.Et quand ton talent rencontre ta vraie personnalité ?Tu crées un business MONOPOLISTE.𝐓𝐨𝐧 𝐭𝐚𝐥𝐞𝐧𝐭 + 𝐭𝐚 𝐯𝐫𝐚𝐢𝐞 𝐩𝐞𝐫𝐬𝐨𝐧𝐧𝐚𝐥𝐢𝐭𝐞́ = 𝐓𝐨𝐧 𝐦𝐨𝐧𝐨𝐩𝐨𝐥𝐞 𝐧𝐚𝐭𝐮𝐫𝐞𝐥.Alors… à toi :📌 Quelle étiquette pro te fait peur ?📌 Quelle part de toi n’a JAMAIS sa place dans ton business ?📌 Et si c’était justement ça… ta vraie force ?𝐋𝐚 𝐯𝐢𝐞 𝐞𝐬𝐭 𝐭𝐫𝐨𝐩 𝐜𝐨𝐮𝐫𝐭𝐞 𝐩𝐨𝐮𝐫 𝐩𝐨𝐫𝐭𝐞𝐫 𝐮𝐧 𝐜𝐨𝐬𝐭𝐮𝐦𝐞 𝐪𝐮𝐢 𝐧𝐞 𝐭𝐞 𝐫𝐞𝐬𝐬𝐞𝐦𝐛𝐥𝐞 𝐩𝐚𝐬.« Madonna » va cartonner. Parce qu'elle sera la SEULE à faire de la finance comme elle.Et toi, c’est quoi ta touche rock ? 🎸-----------------------------------------------------------------------------🔑 𝐂𝐫𝐞́𝐞𝐫 𝐮𝐧𝐞 𝐨𝐟𝐟𝐫𝐞 𝐛𝐞𝐬𝐭-𝐬𝐞𝐥𝐥𝐞𝐫 𝐬𝐚𝐧𝐬 𝐮𝐬𝐢𝐧𝐞 𝐚̀ 𝐠𝐚𝐳 ? Je l'ai fait avec l'IA (+𝟒𝟒% 𝐝𝐞 𝐂𝐀, 𝟏𝟏𝐊 𝐚𝐛𝐨𝐧𝐧𝐞́𝐬 𝐞𝐧 𝟏 𝐚𝐧). À ton tour ?",2025-04-25 08:17:51,25,29,2,finance
42,Cyber-IT Magazine,https://www.linkedin.com/company/cyber-it-magazine/posts,"⚠️Un faux site imitant les impôts piège les contribuables !⚠️En pleine période de déclaration d'impôts, des cybercriminels ont mis en ligne une réplique étonnamment convaincante du site officiel des impôts français, ""impots.gouv[.]fr"". Ce site frauduleux, actif depuis le 17 avril et mis à jour récemment, vise à dérober les identifiants de connexion et les numéros fiscaux des contribuables imprudents.💥 L'alerte a été donnée par Nicolas Martinez, PDG de la start-up LayerOps: Deploy on Multi-Cloud & Hybrid-Cloud Platforms, qui a partagé une capture d'écran d'un e-mail frauduleux. Ce courriel, usurpant l'identité de la direction générale des finances, prétexte une notification officielle et invite les destinataires à cliquer sur un lien. 𝐂𝐞 𝐥𝐢𝐞𝐧 𝐫𝐞𝐝𝐢𝐫𝐢𝐠𝐞 𝐯𝐞𝐫𝐬 𝐮𝐧 𝐟𝐚𝐮𝐱 𝐬𝐢𝐭𝐞 𝐢𝐧𝐭𝐞𝐫𝐧𝐞𝐭 𝐚̀ 𝐥'𝐚𝐝𝐫𝐞𝐬𝐬𝐞 ""𝐜𝐨𝐧𝐧𝐞𝐜𝐭𝐢𝐨𝐧-𝐬𝐞𝐜𝐮𝐫𝐢𝐬𝐞[-]𝐟𝐫𝐚𝐧𝐜𝐞[-]𝐠𝐨𝐮𝐯[.]𝐟𝐫"".❌ Ce site pirate est une copie conforme de l'interface officielle des impôts. Il incite les utilisateurs à saisir leur identifiant (numéro fiscal) et leur mot de passe. Les cybercriminels ont même intégré des mécanismes pour rendre le site plus crédible : par exemple, un mot de passe composé de dix chiffres identiques sera signalé comme incorrect, renforçant l'illusion de légitimité.Ce type d'escroquerie n'est malheureusement pas nouveau et refait surface chaque année lors de la campagne de déclaration fiscale. Le numéro fiscal, encore relativement confidentiel sur le marché noir, représente une donnée précieuse pour les pirates souhaitant commettre des usurpations d'identité. En se faisant piéger, les victimes divulguent non seulement leur identifiant fiscal, mais aussi potentiellement leur mot de passe, une information souvent réutilisée sur d'autres plateformes en ligne.Les conséquences peuvent être graves : au-delà du vol d'identité, les cybercriminels peuvent déposer de fausses déclarations fiscales au nom des victimes. En 2️⃣ 0️⃣ 1️⃣ 9️⃣ , près de 2 000 cas de piratages de comptes fiscaux avaient été recensés, avec des déclarations frauduleuses incluant des achats fictifs.La Direction générale des Finances publiques a annoncé la mise en place d'un système d'identification à double authentification sur son portail officiel, qui sera déployé à partir de cet été. Cette mesure renforcera la sécurité des comptes en ligne, mais en attendant, la vigilance de chaque citoyen reste la meilleure protection contre ces tentatives de fraude.Source : https://lnkd.in/e2JD-fTK par Bogdan Bodnarhashtag#Impots hashtag#CyberIT hashtag#Cyber hashtag#Pirates",2025-04-25 10:17:51,38,5,13,finance
43,Abhinow Pathak,https://www.linkedin.com/in/abhinow-pathak-abhi?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADEkk3YBDZYbsf2d3atdNZGk9i3-W4ZnkUM,"Unlocking Remote Job Opportunities in 2025The shift to remote work has created a surge in demand for flexible job arrangements. If you're looking to join the remote workforce, here are 11 essential websites to explore:1. Remote4Me - Flexible remote work opportunities2. FlexJobs - 26,000+ quality remote job listings3. WeWorkRemotely - Top tech roles4. TryRemotely - 16,000+ remote jobs5. JobBoardSearch - Curated remote jobs in 200+ categories6. LinkedIn - Remote job opportunities7. Remotive - Vetted remote tech jobs8. Working Nomads - Work-from-home opportunities9. Flexa - Flexible jobs and company insights10. RemoteOK - Simplified remote job search11. RemoteHub - Community-driven remote job listingsLet me know your favourite one in the commentsGoogle is offering FREE online courses with certification.This enables you to not just refine your skills and knowledge but also guarantees prudent decision-making regarding your finances.𝗙𝗥𝗘𝗘 (𝗚𝗼𝗼𝗴𝗹𝗲) 𝗖𝗼𝘂𝗿𝘀𝗲𝘀 𝘆𝗼𝘂 𝘄𝗶𝗹𝗹 𝗿𝗲𝗴𝗿𝗲𝘁 𝗻𝗼𝘁 𝘁𝗮𝗸𝗶𝗻𝗴 𝗶𝗻 𝟮𝟬𝟮𝟱This enables you to not just refine your skills and knowledge but also guarantees prudent decision-making regarding your finances.🔥7000+ courses free access: https://lnkd.in/gpYrX47qGoogle Data Analytics:https://lnkd.in/g-tjpeqeGoogle Project Management:https://lnkd.in/gNAapb_xGoogle Generative AI:https://lnkd.in/ggbGgmGPGoogle Cybersecurity:https://lnkd.in/g6qBj_inGoogle UX Design:https://lnkd.in/gcpVd5ngGoogle Digital Market & Ecommerce:https://lnkd.in/g2i68zzzGoogle IT Support:https://lnkd.in/gzvpYfwGWeb Application for Everybody Specialization:https://lnkd.in/gHQY-yWmGet Started with Python:https://lnkd.in/gV3ArxMj Learn Python Basics for Data Analyst:https://lnkd.in/gACaGvYTTop generative AI coursesUnlock the future—learn AI today and lead tomorrow.AI Agent Developer:https://lnkd.in/gf9ZVaGVPrompt Engineering Specialization:https://lnkd.in/gHa5CG8bMachine Learning Specialization:https://lnkd.in/gqmHE_T2Deep Learning: https://lnkd.in/gSb_nCPTGenerative AI Automation:https://lnkd.in/gmDbcirtGenerative AI for Software Developers:https://lnkd.in/gkZA7TVPGenerative AI for Product Manager:https://lnkd.in/g2qbkZCCGenerative AI for Business Consultant:https://lnkd.in/gjdgrbe5Generative AI for Data Analyst:https://lnkd.in/gQQZWJxEGenerative AI for Data Scientist:https://lnkd.in/g7KxpMVZ",2025-04-25 09:17:51,240,34,1,finance
44,Jérémie KAPEND K.,https://www.linkedin.com/in/j%C3%A9r%C3%A9mie-kapend-k-220a7514a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACQb8fgB2Qiw3JQDewt0kJJCbZ3vk6sJwZ0,"📢📢 Millinium Experts Network RECRUTENous recherchons des professionnels qualifiés pour les postes suivants : ✅ UNE ASSISTANTE ADM & TRESORIÈRE📍Lieu: Lubumbashi🎯 Profil • Avoir un diplôme en comptabilité, finance, économie monétaire, gestion financière ou un domaine connexe (Bac+3 ou plus);• Expérience d'au moins 2 ans en gestion de trésorerie, comptabilité ou finance;• Maîtrise des outils bureautiques et logiciels de gestion;• Maitrise des principes comptables et financiers;• Bonne connaissance des outils de gestion de la trésorerie (flux de trésorerie, prévisions de liquidités, etc.);✅ DELEGUE COMMERCIAL📍Lieu: Kinshasa🎯 Profil • Bac +3/5 en Commerce, Finance, Gestion d'Entreprise ou domaine similaire;• Solide connaissance en finance, fiscalité et commerce;• Minimum 3 à 5 ans d'expérience réussie dans un poste similaire en, tant que délégué commercial;• Maîtrise des outils bureautiques (Word, Excel, etc.);• Excellente capacité de négociation, autonomie, sens de l'organisation, rigueur, esprit d'analyse et forte capacité à relever des défis commerciaux.📂 Si vous souhaitez introduire votre candidature, prière soumettre votre dossier à l'adresse électronique suivante:recrutement-rh@emillinium.com en utilisant l’intitulé du poste comme objet du mail.📍 Nos Adresses :- Kinshasa : 5, Av du Tchad, Kinshasa/ Gombe☎️ : +243 84 65 55 465- Lubumbashi: 3173, Av Gethsemane，Q. Jolie Site, Lubumbashi Réf Tata Motors☎️: +243 844 100 548",2025-04-25 09:17:51,11,2,2,finance
45,Master 2 Fiscalité Internationale - Assas / HEC Paris,https://www.linkedin.com/in/m2fi-assas-hec?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABwxersBEPTHorcRtsjyz4I742fVJnbF7fY,"Présentation individuelle [15/18] I Zeineb ROUISSILe Master a le plaisir de vous présenter Zeineb, vice-présidente de l’association du Master.Zeineb a débuté son parcours universitaire par une licence de Droit à l’Université Panthéon-Assas, obtenue avec mention. Au cours de cette formation, elle a effectué un premier stage au sein du cabinet Franklin société d'avocats (Law Firm), sous la supervision de Maître Michel Sapin, ancien ministre de l'Économie et des Finances. C’est à cette occasion qu’elle a eu l'opportunité de participer à la délégation accompagnant François Hollande à la conférence internationale pour la lutte contre la corruption en Afrique, organisée à Rabat, au Maroc.Portée par une forte ouverture à l’international, Zeineb a ensuite réalisé un stage à Madrid, au sein du cabinet The Asa Hutchinson Law Group, PLC, puis un autre en Tunisie, au cabinet de Maître Taoufik Ben Nasr.Elle a poursuivi son cursus avec un Master 1 en Droit des affaires à l’Université Paris-Saclay, sous la direction de Madame Véronique Magnier, qu’elle a validé avec mention bien. C’est au cours de cette année, grâce à un enseignement approfondi en droit fiscal, qu’elle a développé un véritable intérêt pour cette matière. Elle a donc naturellement choisi d’intégrer le Master 2 Fiscalité Internationale.Dans ce cadre, Zeineb effectue actuellement son apprentissage au sein de la direction fiscale de Verallia, sous la supervision de Audrey TURQUOIS et Olinka Kowalski, où elle travaille sur des problématiques variées de fiscalité des entreprises, tant française qu’internationale.Se destinant à la profession d’avocat, Zeineb prépare l’examen d’entrée au hashtag#CRFPA, avec pour objectif d’intégrer l’EFB en janvier 2026. Nous lui souhaitons une belle réussite !N’hésitez pas à la contacter si son profil vous intéresse !",2025-04-25 09:17:51,42,14,2,finance
46,Okoye Chinelo,https://www.linkedin.com/in/okoye-chinelo?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACHdzB4BeAPjPWPmgLKp1FaXMSN91oJmdfE,"In 2020, I made a $7,000 hire based on money that hadn’t hit my account yet. The pipeline looked full. Clients had promised to pay. So I moved.I felt sure about the decision.The calls with clients ended in “yes.”My email was full of “we’ll pay soon.”But then:- Two payments got delayed (ouch)- One client disappeared (no reply, nothing)- Payroll was up, cash was downI had to use my savings to pay my new hire.___________________________________________That month, I learned something big:- You don’t forecast with hope.- You forecast with numbers, systems and a real business process behind every decision.- Until the money lands, it’s not available for spending.And after working behind the scenes with fast-growing founders, I’ve seen this exact mistake play out again and again.In one word? Forecasting.In one mistake? Doing it without data.Hope is not a plan.A full pipeline is not cash in the bank.A promise is not a payment.Poor cash flow forecasting doesn’t always look like missing money.___________________________________________Sometimes, it looks like:- Hiring before the invoice clears- Taking on one more client when you shouldn’t- Launching a new offer while three retainers are already late- - - Now, I only make key decisions when the entire system is aligned. Not before.If you’re running a business, or leading a lean team, cash flow forecasting should live inside your operations, not just your finances.It tells you what you can afford, and when.It guides hiring, launches, capacity, and client intake.___________________________________________It’s not just about money.It’s about making sure your business can grow without breaking.Which of the updates did it for you?Repost if you found it helpful___________________________________________PS: I will be speaking on work-life harmony , building a brand that pays you without burning you out at the serenity experience with the incredible Schnel (Chartered MCIPD) HansonI shared the attendance details in my comment section PSS: I share the juicy stuff in my comments",2025-04-25 10:17:51,169,73,3,finance
47,Olivier BLANC,https://www.linkedin.com/in/olivier-blanc-recrutement-management-de-transition?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAApjMoB6cq4DOTx1FYs4gbEfzEfD-t1pJY,"📢 Directeur Administratif et Financier – Management de Transition – Hauts de France - Bourgogne Franche Comté Cher réseau, j'ai le plaisir de vous partager une mission confiée à LHH Recruitment Solutions - Management de Transition. 🎯 Enjeux de la mission : ✔ Stabiliser la fonction Finance avec des solutions concrètes et de pilotage ✔ Redresser la performance économique ✔ Restaurer la confiance des équipes, du comité de direction et des partenaires sociaux ✔ Participer activement à la transformation stratégique du groupe à horizon 2026 🎯 Vous êtes : ✔ Un leader aguerri des situations complexes ✔ Un expert du redressement et de la transformation financière ✔ Familier avec les environnements multisites et internationaux ✔ Habitué à embarquer des équipes dans une culture de performance ✨ Softskills : ✔ Savoir-faire dans la gestion de crise et la mise en place d’outils fiables ✔ Créativité dans les solutions proposées ✔ Intelligence relationnelle dans des contextes sociaux fragiles ✔ Capacité à transmettre, à autonomiser les équipes et à instaurer une dynamique collective ✔ Secteur : Bureau d’études – Ingénierie - Prestations de services ✔ Localisation : (poste basé à Dijon ou Lille avec déplacement à Lyon)✔ Disponibilité : dès le lundi 5 ou 12 mai 2025✔ Durée : 6 à 8 mois (prolongeable selon contexte)✔ Temps de travail : 4 jours par semaine possibles✔ Rémunération : Selon profil + frais de mission pris en charge 🎯 Vous avez les compétences pour cette mission ? 📞 Contactez-moi vite en MP ou sur olivier.blanc@lhh.com(en précisant votre date de disponibilité, votre CV à jour, votre rémunération ou TJM pour ce type de mission) Pensez à liker, republier ce post à votre réseau de décideurs, experts ou candidats en Management de Transition. hashtag#mission hashtag#managementdetransition hashtag#finance hashtag#transformationhashtag#leadership hashtag#soutien hashtag#impact",2025-04-25 09:17:51,32,8,10,finance
