,author,author_link,text,date,likes,comments,shares,theme
68,Doctrine,https://www.linkedin.com/company/doctrine/posts,"10 numéros 10 dans ma team pour ce mois d’avril ⭐Côté Sales, bienvenue à :- Mélodie Mezerette & Vincent Pérou, Business Development Representative qui intègrent la fabuleuse école de vente de Pascale, pour être le premier point de contact avec nos futurs clients.- Josephine Charavner, Customer Support Specialist pour offrir à nos clients un support toujours plus fluide, efficace et personnalisé.- Edouard Bradean, Sales Specialist Flow pour faire connaître, au monde entier, la première IA juridique qui facilite la prise en main des dossiers contentieux en automatisant la gestion des pièces.- Claire Sergent & Héloïse Werwinski, toutes deux Account Managers pour construire des relations solides avec nos 15 000 clients et les accompagner au quotidien.- Clément Zabel & Julien Pignal, Account Executives pour accompagner les avocats à prendre sereinement le virage de l’IA juridique.Côté Secrétariat Général :- Eliot Morin, Talent Acquisition Manager pour créer la prochaine promo Doctrine et recruter dans toutes les équipes.Côté Tech :- Nicolas DELEPINE, Data Engineer dans la squad Thémis pour travailler à l'acquisition et la modélisation des sources primaires du droit.💡 PS : envie de changer d’air et le monde du droit avec nous ? Les postes sont ouverts : https://lnkd.in/dt3SrShcUne question ? DM nos Talents Managers Quentin, Kerri, Eliot, Justine & Gabrielle",2025-04-25 09:37:08,32,5,0,IA
69,Célia Roussin ✨🍇,https://www.linkedin.com/in/celiaroussin?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAANTcYcBSv7q_jhXCA2E3saulrxOCOaNIuQ,"💡« Il fallait y penser, c’est une super idée » Feedback principal des visiteurs sur le stand Pépite Raisin ✨🍇 aujourd’hui à ChangeNOW. Merci 🙏🏻 Mais… je n’ai rien inventé. J’ai observé, j’ai écouté, j’ai connecté. Certains diront « tu as osé », je réponds « j’ai bossé ». 💡L’idée est née de celle d’un collègue Gustavo Marin 🙌🏻, entre l’Argentine et la Champagne, il y’a quelques années. 💡L’idée a été éclairée par deux scientifiques : Marc-André SELOSSE (bouquin sur le stand!) et Isabelle Delannoy. 💡L’idée est devenue réalité grâce à des rencontres facilitées à ChangeNOW. ChangeNOW est LE salon des solutions pour une bonne raison : 🌱 ✨les bonnes idées devenues des solutions. 🤝Des business, des organisations, des proto, des produits. De l’idée à la normalité. Rendre l’impact une réalité. Les solutions sont là, dans le Grand Palais, saisissons-les ! Rencontrons-nous sur le stand de Pépite Raisin ✨🍇 , section Land & Agriculture ! ---Je suis Célia Roussin, la fondatrice de Pépite Raisin ✨🍇 , l'Entreprise Pionnière d'Innovations Circulaires issues des résidus de la vigne et du vin. J'écris sans IA, avec le 💚 et avec les tripes, le récit de mon chemin d'entrepreneure et des solutions que nous portons.🙏🏻📸 par une entrepreneure de solutions en Suisse Carole Fonty !",2025-04-24 22:37:08,95,10,0,IA
70,Mathis Gineste,https://www.linkedin.com/in/mathis-gineste-164265222?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADfsQJwBzN3Rx0FS3M2CarvUacgTOLi_Zt4,"Notre IA va remplacer tout le personnel des laboratoires.👇C’est une mauvaise interprétation. Chez Relay X, notre mission est claire : augmenter l’humain, pas le remplacer.Nous utilisons l’IA pour vous faire gagner en productivité et vous permettre de concentrer votre énergie sur ce qui crée vraiment de la valeur.Résultat ?+50 % de temps gagné sur vos tâches à faible valeur pour vous concentrer sur l’essentiel.Concrètement  : •	Une veille normative et réglementaire automatisée en temps réel  •	Une analyse d’impact des changements sur vos documents •	Des propositions automatiques de mise à jour de procédures •	Une vérification continue de la conformité de votre entreprise pour les auditsC’est ce que nous avons présenté lors du Demo Day du HEC Paris Startup Launchpad à STATION F, après 3 mois d’incubation intense avec une équipe incroyable : Remi Rivas, Mathias ABRAMOVICZ, Guillaume le Dieu de Ville, Sophie Rebouillat-Lesieur et Brice Huet.La meilleure manière de nous croire ?Venez le voir par vous-même et réservez une démo. hashtag#IA hashtag#RegTech hashtag#Qualité hashtag#Reglementaire hashtag#Innovation hashtag#HECParis hashtag#StationF",2025-04-25 09:37:08,48,6,2,IA
71,Florence Alix-Gravellier,https://www.linkedin.com/in/florencegravellier?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAA_GQRQBjjH6JVYC7MCDNeM_nEV-XsD2c3E,"J’ai perdu 15 kg ... grâce à l’IA.Pas dans la vraie vie, donc!Juste sur cette image générée 100% par intelligence artificielle. Une IA qui a eu la main légère sur:  🔸 mes bras 🔸 mes jambes 🔸 et les frites d'hier à la cantine!Merci Nina: je vais devoir affiner mes prompts pour qu'ils épaississent ma silhouette 😅Franchement? J'ai souri en voyant le résultat. Mais les frites ont eu du mal à descendre. Parce que la réalité, c'est qu'on passe notre temps à se comparer à une version de nous... qui n'existe pas.On se compare à des silhouettes générées par IA.À des carrières racontées façon storytelling.À des discours où tout est calibré pour impressionner.Et évidemment, à côté, on se sent un peu… moins.Moins impressionnant.Moins fluide.Moins “réseau-compatible”.Et ce “moins”, c’est pas juste un sentiment passager.Dans les équipes, je le vois tous les jours : il devient du retrait. De l’auto-censure. Du désengagement.On finit par croire qu'on n'est pas le bon profil. Pas à la bonne place. Comme Marie, qui m'écrivait récemment qu'elle avait peur de ne pas être la bonne DRH pour sa start-up parce qu'elle angoissait de prendre la parole en public. Alors, deux petits trucs pour finir la semaine en mode positive attitude: ☀️ La vraie performance, elle vient quand chacun ose mettre son unicité au service du collectif. Pas quand on essaye de rentrer dans un moule commun. 👉 La seule personne à laquelle tu peux (vraiment) te comparer, c’est celle que tu étais hier (en toute objectivité).Tu veux briller - et que les gens brillent dans ton entreprise? Arrête de te - et de leur - demander d'être quelqu'un d'autre. PS: dans la vraie vie, j'ai eu des jumelles, des problèmes hormonaux. J'ai un handicap qui altère ma capacité de marcher et de faire du sport. Et j'aime le chocolat. Et ça, l'IA n'y peut rien!",2025-04-25 08:37:08,17,9,0,IA
72,Thomas 💡 CLEMENT,https://www.linkedin.com/in/thomas-clmnt?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACWKxzwBuDJzssnvQHl5q8UDGptYKR89wNA,"Tu copies ton post de Notion vers LinkedIn…Et là, c’est le drame :➜ Retours à la ligne pétés➜ Gras qui saute➜ Mise en forme dégueulasseBref, ton post ressemble à un brouillon.Pourquoi ?Parce que tu fais un simple CTRL+V (ou CMD+V).La solution est ultra simple 👇Utilise CTRL+MAJ+V (ou CMD+MAJ+V sur Mac).➜ Ton texte est collé dans le bon format➜ Tu conserves une base propre, lisible et fluide➜ Tu évites de perdre ton temps à re-nettoyer à la mainUn petit réflexe qui te fait gagner du temps…Alors… la prochaine fois ➜ CTRL+MAJ+V➜ CMD+MAJ+VTu me remercieras plus tard.- - - - - -Moi c’est Thomas.Et avec Opeez, on transforme ton business avec :◉ Un espace Notion sur-mesure◉ Des automatisations pour te libérer du temps◉ Des Agents IA pour passer à la vitesse supérieureSi tu veux un setup sur mesurePrends un rendez-vous maintenant :l.opeez.com/zg2rjesq",2025-04-25 08:37:08,35,34,1,IA
73,Sabine Marcellin,https://www.linkedin.com/in/sabine-marcellin-conformit%C3%A9-droit-ia?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAArsMJUBdnBAoTksxMmcYnaYI300b2slhHk,J’ai le plaisir de vous annoncer que j’occupe désormais le poste de AI Compliance Senior Consultant - Fondatrice chez Conformité Droit IA.,2025-04-24 21:37:08,41,12,0,IA
74,Alpha DIALLO,https://www.linkedin.com/in/aldiallo?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAa4aFcBFYyMJdQpVMJc6KPRLNx6Mz-driA,"Dire “merci” à une IA, c’est gentil. Mais ça pollue. Et votre projet IA aussi, peut-être.C’est la face cachée de l’IA.Chaque requête, chaque calcul, chaque modèle déployé… consomme de l’énergie.Et souvent, plus qu’on ne le pense.Ce que beaucoup oublient, c’est qu’un projet IA mal dimensionné peut avoir des conséquences :→ Environnementales→ Financières→ OpérationnellesOn l’a vu chez un client récemment.Son modèle IA tournait 24h/24…Pour traiter un flux qui n’arrivait que 2 fois par jour.Le résultat de ça, c'est :◉ Des coûts cloud x3◉ Une charge inutile sur les serveurs◉ Et un impact écologique évitableOn a : - audité le projet.- optimisé la fréquence.- réduit la charge.Après ça, c'est : - même performance.- mais 40% de ressources économisées.L’IA n’est pas un “plus”.C’est une responsabilité.Et chaque choix technique a un poids.Non seulement sur votre budget, mais sur la planète aussi !Vous cherchez à savoir si votre projet IA IA est bien calibré, techniquement ET écologiquement ? Discutons-en avec un de nos experts et ça se passe ici : https://urlr.me/MuVWNE",2025-04-25 08:37:08,13,33,1,IA
75,Rolanda Lipnevičiūtė,https://www.linkedin.com/in/rolanda-lipnevi%C4%8Di%C5%ABt%C4%97?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABzDukgB4LR4widW6YuyyW1KU63o8a91zgs,"Avion Express Brasil 🇧🇷 yra vienas iš dalykų, kurių niekad neplanavau, apie tai negalvojau ir taip plačiai nesvajojau. Dabar suprantu, kai sakoma, kad nereikia užsidėti sau lubų. Galiu tik pasakyt, kad komunikacija Brazilijoje - iššūkis ir nuolat savęs klausiu, kaip čia viską padaryt teisingai, veikiančiai, kaip pajust skirtumus, o dar labiau panašumus. Bet pagaunu save, kad po kiekvieno susitikimo, kiekvienos idėjos ar diskusijos tiesiog mėgaujuosi procesu taip labai, kad viduje dėkoju visiems keliams, kurie mane čia atvedė. O dar labiau žmonėms, kurie eina kartu. Esteban Jauregui Lorda - nerealu, kad galim kartu dirbti ir ačiū už visas patirtis!💙P.S. rašau šitą post’ą ruošdamasi susitikimui su vietine PR agentūra, eisim kavos - kažkur Brazlijoje. Ar kada būčiau apie tai pagalvojus? ✈️",2025-04-24 18:37:08,158,5,2,IA
76,Julien Coomlan Hounkpe,https://www.linkedin.com/in/hounkpej?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAATwmN4Bosl9FGGWiLaR786pjmEo-EI_L4w,"Le paradoxe africain en matière d’IA Tant que la donnée — matière première de l’intelligence artificielle — n’est ni structurée, ni gouvernée, ni exploitée de manière institutionnelle, l’Afrique restera consommatrice d’outils conçus ailleurs, pour d'autres réalités.Les individus tireront profit des IA grand public (comme ChatGPT) pour leur productivité personnelle, mais les États et les entreprises resteront à la traîne s’ils ne mettent pas en place :- une politique publique de gouvernance des données,- des stratégies nationales d’IA articulées à la réalité locale,- une informatisation réelle de l’administration,- des investissements dans la collecte, la qualité et la sécurisation des données locales.L’IA n’est pas une baguette magique. C’est un amplificateur. Elle amplifiera l’existant — s’il est faible, elle renforcera la faiblesse ; s’il est solide, elle en démultipliera les effets.Sans souveraineté numérique ni volonté politique forte, nous ne ferons que nourrir les modèles des autres.",2025-04-24 19:37:08,3,2,1,IA
77,Mahée Rodriguez,https://www.linkedin.com/in/mahee-rodriguez?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACdMO60BgXVmJ25J74SdDbPWZyG1GSzyBPw,"📰 𝗙𝗢𝗫𝗔𝗖𝗧𝗨 𝗘-𝗖𝗢𝗠𝗠𝗘𝗥𝗖𝗘 - 𝟮𝟱/𝟬𝟰 📢⬇️ Découvrez l’actualité e-commerce de la semaine ⬇️🍪 𝗖𝗼𝗼𝗸𝗶𝗲𝘀 𝘁𝗶𝗲𝗿𝘀 : 𝗚𝗼𝗼𝗴𝗹𝗲 𝗰𝗵𝗮𝗻𝗴𝗲 𝗱𝗲 𝗰𝗮𝗽Après 5 ans d’hésitation, hashtag#Google renonce à la suppression des cookies tiers sur Chrome. Jugés essentiels pour la publicité, ils resteront activés par défaut. Une nouvelle rassurante pour les annonceurs.⚖️ 𝗚𝗼𝗼𝗴𝗹𝗲 𝗲𝘀𝘁 𝗷𝘂𝗴𝗲́ 𝗽𝗼𝘂𝗿 𝗮𝗯𝘂𝘀 𝗱𝗲 𝗽𝗼𝘀𝗶𝘁𝗶𝗼𝗻 𝗱𝗼𝗺𝗶𝗻𝗮𝗻𝘁𝗲 𝗱𝗲𝗽𝘂𝗶𝘀 𝗹𝗲 𝟮𝟭 𝗮𝘃𝗿𝗶𝗹.hashtag#Chrome, IA, accords avec Apple… tout l’écosystème Google est remis en question. Le géant risque un démantèlement. L’impact pourrait être énorme pour tout le secteur digital.🛍️ 𝗦𝗲𝗹𝗼𝗻 𝘂𝗻𝗲 𝗲́𝘁𝘂𝗱𝗲 𝗱’𝗔𝗵𝗿𝗲𝗳𝘀, 𝗹𝗲𝘀 𝗔𝗜 𝗢𝘃𝗲𝗿𝘃𝗶𝗲𝘄𝘀 𝗱𝗲 𝗚𝗼𝗼𝗴𝗹𝗲 𝗿𝗲́𝗱𝘂𝗶𝘀𝗲𝗻𝘁 𝗱𝗲 𝟯𝟰,𝟱 % 𝗹𝗲 𝘁𝗮𝘂𝘅 𝗱𝗲 𝗰𝗹𝗶𝗰𝘀 𝘀𝘂𝗿 𝗹𝗮 𝟭𝗲̀𝗿𝗲 𝗽𝗼𝘀𝗶𝘁𝗶𝗼𝗻 𝗚𝗼𝗼𝗴𝗹𝗲.Placés en haut des résultats, ces résumés IA captent l’attention et limitent les visites sur les liens traditionnels. Contrairement aux promesses de Google, ils nuisent à la visibilité des sites bien classés, même s’ils figurent dans le résumé.🔍 𝗖𝗵𝗮𝘁𝗚𝗣𝗧 𝗦𝗲𝗮𝗿𝗰𝗵 𝗮𝘁𝘁𝗲𝗶𝗻𝘁 𝟰𝟭,𝟯 𝗺𝗶𝗹𝗹𝗶𝗼𝗻𝘀 𝗱’𝘂𝘁𝗶𝗹𝗶𝘀𝗮𝘁𝗲𝘂𝗿𝘀 𝗲𝗻 𝗘𝘂𝗿𝗼𝗽𝗲.Offrant des réponses sourcées en temps réel, l’outil séduit 8 % des internautes sondés. Mais sa fiabilité reste un défi, avec un taux d’erreur de 67 % sur les sources citées.🛒 𝗘𝗻 𝟮𝟱 𝗮𝗻𝘀, 𝗔𝗺𝗮𝘇𝗼𝗻 𝗮 𝗽𝗿𝗼𝗳𝗼𝗻𝗱𝗲́𝗺𝗲𝗻𝘁 𝘁𝗿𝗮𝗻𝘀𝗳𝗼𝗿𝗺𝗲́ 𝗹𝗲𝘀 𝗵𝗮𝗯𝗶𝘁𝘂𝗱𝗲𝘀 𝗱’𝗮𝗰𝗵𝗮𝘁 𝗱𝗲𝘀 𝗙𝗿𝗮𝗻𝗰̧𝗮𝗶𝘀. Aujourd’hui, 29 % achètent sur la plateforme au moins une fois par mois. Les moins de 40 ans incarnent cette « génération hashtag#Amazon », pour qui l’e-commerce est un réflexe quotidien.🇫🇷 𝗣𝗹𝘂𝘀 𝗱𝗲 𝟰𝟬 % 𝗱𝗲𝘀 𝗙𝗿𝗮𝗻𝗰̧𝗮𝗶𝘀 𝗮𝗰𝗵𝗲̀𝘁𝗲𝗻𝘁 𝗲𝗻 𝗹𝗶𝗴𝗻𝗲 𝗰𝗵𝗮𝗾𝘂𝗲 𝗺𝗼𝗶𝘀, 𝗲𝗻 𝗽𝗮𝗿𝘁𝗶𝗰𝘂𝗹𝗶𝗲𝗿 𝗹𝗲𝘀 𝗺𝗼𝗶𝗻𝘀 𝗱𝗲 𝟰𝟬 𝗮𝗻𝘀.Le prix, le choix et le gain de temps motivent ces achats. Parallèlement, la consommation responsable progresse : 84 % privilégient les produits français, 81 % veulent moins d’emballages, et la seconde main séduit particulièrement la Gen Z.📌 Restez à jour ! Suivez-nous pour ne rien manquer des hashtag#tendancesecommerce.👍 Likez, commentez, partagez si ce format vous plaît !hashtag#steerfox",2025-04-25 08:37:08,2,0,1,IA
78,Fidel GANTONGBE,https://www.linkedin.com/in/fidel-gantongbe-87877b243?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADxyyhwBbeJ_Zx4xpArnGZ8aXliOwDNRZrQ,"#TechInfoL’IA dans les hôpitaux : progrès ou menace ?« Saviez-vous que dans certains pays, l’intelligence artificielle (IA) aide déjà les médecins à détecter des maladies comme le cancer ou la tuberculose plus rapidement et parfois plus précisément que les humains ?Ces systèmes analysent des milliers d’images médicales (radios, scanners) en quelques secondes grâce à l’apprentissage automatique.Exemple concret :En Inde, un logiciel d’IA a permis de repérer des cas de tuberculose dans des zones rurales où il n’y avait pas de radiologues disponibles. Résultat ? Des vies sauvées plus rapidement.Mais cette technologie soulève aussi des questions :Est-ce que l’IA va remplacer les médecins ou seulement les aider ?Peut-on vraiment faire confiance à une machine pour poser un diagnostic ?Et chez nous, au Bénin, sommes-nous prêts à accueillir ce type de technologie dans nos hôpitaux ?Donne ton avis en commentaire :Tu penses que l’IA va transformer la médecine au Bénin dans les années à venir ?#TechInfo #TechLabAvecToi #IntelligenceArtificielle #Santé #Innovation",2025-04-24 21:37:08,0,0,0,IA
79,🌐 Luc Chrétien,https://www.linkedin.com/in/lucchretien?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAj47v8B5iJQo78A0LG4_nE0sUkakib1U3w,"📢 CTO, DSI-CIO et RSSI-CISO : voici le comparatif mondial 2025 des 38 meilleurs outils GRC-SMSI.Avec pour la France de bonnes surprises chez les éditeurs et aussi en open source. 👇Un outil de GRC sert à optimiser la gestion de la sécurité de l'information.Il améliore l'efficacité de la cybersécurité et aide à la prise de décisions éclairées avec :- la gestion centralisée. - l’évaluation et l’atténuation des risques.- la conformité et reporting.✅ Cinq classements des 38 meilleurs outils de GRC - SMSI :- 9 outils France.- 9 outils Europe, exceptée la France.- 9 outils Amérique du Nord.- 6 outils Reste du monde.- 5 outils Open source.Voici les 12 critères répartis en 3 catégories que vous pouvez vous aussi utiliser pour sélectionner votre logiciel de GRC - SMSI.▶️ Fonctionnalités clés1. Gestion centralisée des risques.2. Suivi automatisé de la conformité.3. Évaluation et atténuation des risques.4. Rapports et tableaux de bord en temps réel.5. Gestion des politiques et procédures.▶️ Capacités avancées6. IA et apprentissage automatique.7. Intégration avec les systèmes existants.8. Gestion des risques tiers.9. Veille réglementaire.▶️ Aspects techniques10. Personnalisation et évolutivité.11. Interface utilisateur intuitive.12. Déploiement flexible.👉 En exploitant ces 12 critères, vous êtes à même de sélectionner votre outil de GRC - SMSI, en accord avec les besoins de votre entreprise.  📌 Quels outils d’éditeurs ou open source de GRC – SMSI utilisez-vous ou aimeriez-vous utiliser au quotidien ? 👇 ==============🔵 J'ai élaboré le guide mondial des 38 meilleurs outils d'éditeurs et open source de GRC - SMSI. 👉 Pour le recevoir :1. Likez le post puis commentez-le en écrivant « GRC ».2. Vous recevrez en MP Linkedin le dossier des 38 meilleurs outils de GRC - SMSI.3. Demandez-moi en contact Linkedin pour que je puisse effectuer l’envoi en MP (Si vous n'êtes pas déjà dans mon réseau).FALL Elodie Le Saout Olivier KLEIN Yann-Eric Devars Jérémy Chieppa Sara ABELLA Serge MISIK Stéphane DROUAULT Michel Wadangoye Séverine Iltis",2025-04-25 11:28:08,7,3,2,IA
80,Joris Patte,https://www.linkedin.com/in/jorispatte?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAxcWQ8B1F763frmejO_hehgjrGfksDvXN4,"Après six années au CRIAQ à œuvrer dans les projets collaboratifs en aérospatiale, je me lance dans une nouvelle aventure en rejoignant Confiance IA. C’est avec beaucoup d’enthousiasme que je commence mon mandat en prenant le relais d’Alice Zachary, M.Sc. pendant son congé maternité, en tant que Gestionnaire de programme, afin d’accompagner avec l'équipe les entreprises québécoises dans le financement de projets liés à l’intégration opérationnelle de solutions en intelligence artificielle de confiance.",2025-04-24 20:37:08,34,11,0,IA
81,Joris Patte,https://www.linkedin.com/in/jorispatte?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAxcWQ8B1F763frmejO_hehgjrGfksDvXN4,"Après six années au CRIAQ à œuvrer dans les projets collaboratifs en aérospatiale, je me lance dans une nouvelle aventure en rejoignant Confiance IA. C’est avec beaucoup d’enthousiasme que je commence mon mandat en prenant le relais d’Alice Zachary, M.Sc. pendant son congé maternité, en tant que Gestionnaire de programme, afin d’accompagner avec l'équipe les entreprises québécoises dans le financement de projets liés à l’intégration opérationnelle de solutions en intelligence artificielle de confiance.",2025-04-24 20:37:08,34,11,0,IA
82,Raphael GÉE,https://www.linkedin.com/in/raphael-g%C3%A9e-1b7372257?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAD88WZsB48Gcaiww2UnciuKlEUOPzA23d_k,"IA : capter l’essentiel→ Trop de bruit autour de l’IA→ Pas assez de concretJ’ai lancé cette newsletter pour changer ça.Tous les 15 jours, je vous partage :→ 1 conseil IA à tester→ 3 actus triées sur le volet📬 Dans cette première édition :→ Un prompt pour transformer ChatGPT en assistant métier→ Les dernières avancées d’OpenAI → L’adoption massive de l’IA dans le monde vs le retard français J’espère que cette première édition vous plaira ! Et n’hésitez pas à me faire un retour ou à la partager à un collègue curieux 👇hashtag#IA hashtag#ChatGPT hashtag#VeilleIA hashtag#PME hashtag#Industrie hashtag#MadeInAI",2025-04-25 08:37:08,4,2,1,IA
83,Romain Bailleul ⛏🚀,https://www.linkedin.com/in/romain-bailleul?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAsnH2gBExGiYk4XmBOuc6-SfJNI6byvDoQ,"𝟓𝟖 % 𝐝𝐞 𝐥𝐚 𝐆𝐞𝐧 𝐙 estiment que leur diplôme a été une perte de temps.Pourquoi ? Parce que l’𝐈𝐀 𝐞́𝐯𝐨𝐥𝐮𝐞 𝐩𝐥𝐮𝐬 𝐯𝐢𝐭𝐞 𝐪𝐮𝐞 𝐥𝐞𝐮𝐫𝐬 𝐩𝐫𝐨𝐟𝐬.Et que leur vraie formation… commence 𝐚𝐩𝐫𝐞̀𝐬 𝐥𝐞𝐬 𝐞́𝐭𝐮𝐝𝐞𝐬.Pendant qu’ils révisaient pour valider un master,l’IA apprenait à coder, pitcher, vendre, traduire, structurer.Et elle bossait 24/7. Sans valider de crédits ECTS.Aujourd’hui, elle est déjà en entreprise.Et eux ? Ils se demandent ce qu’ils ont vraiment appris d’utile.👨‍🏫 Et je le vois chaque mois.J’enseigne dans plusieurs écoles supérieures.Et à chaque début de module IA ou automatisation, je sens les regards :""𝐎𝐧 𝐚𝐮𝐫𝐚𝐢𝐭 𝐝𝐮̂ 𝐚𝐩𝐩𝐫𝐞𝐧𝐝𝐫𝐞 𝐜̧𝐚 𝐚𝐯𝐚𝐧𝐭.""Alors, je leur donne la notice.Pas juste les outils, mais 𝐥𝐚 𝐦𝐚𝐧𝐢𝐞̀𝐫𝐞 𝐝𝐞 𝐥𝐞𝐬 𝐢𝐧𝐭𝐞́𝐠𝐫𝐞𝐫 𝐢𝐧𝐭𝐞𝐥𝐥𝐢𝐠𝐞𝐦𝐦𝐞𝐧𝐭 dans leurs process, leur pensée, leur stratégie globale.Parce qu’un diplôme, seul, ne suffit plus.Mais bien utilisé, 𝐜̧𝐚 𝐫𝐞𝐬𝐭𝐞 𝐮𝐧𝐞 𝐫𝐚𝐦𝐩𝐞.Faut juste savoir où appuyer.“𝐸𝑛 2025, 80 % 𝑑𝑒𝑠 𝑐𝑜𝑚𝑝𝑒́𝑡𝑒𝑛𝑐𝑒𝑠 𝑐𝑟𝑖𝑡𝑖𝑞𝑢𝑒𝑠 𝑠𝑒𝑟𝑜𝑛𝑡 𝑎𝑐𝑞𝑢𝑖𝑠𝑒𝑠 ℎ𝑜𝑟𝑠 𝑑𝑒𝑠 𝑐𝑢𝑟𝑠𝑢𝑠 𝑑𝑖𝑝𝑙𝑜̂𝑚𝑎𝑛𝑡𝑠.”  – Future of Jobs Report, WEF💡 On leur a promis que le diplôme ouvrait des portes.Mais aujourd’hui, 𝐜’𝐞𝐬𝐭 𝐮𝐧 𝐩𝐫𝐨𝐦𝐩𝐭 𝐛𝐢𝐞𝐧 𝐫𝐞́𝐝𝐢𝐠𝐞́ 𝐪𝐮𝐢 𝐨𝐮𝐯𝐫𝐞 𝐝𝐞𝐬 𝐨𝐩𝐩𝐨𝐫𝐭𝐮𝐧𝐢𝐭𝐞́𝐬.🎯 Ce n’est pas ton diplôme qui te rend employable.C’est ta capacité à 𝐜𝐨𝐦𝐩𝐫𝐞𝐧𝐝𝐫𝐞 𝐥𝐞 𝐣𝐞𝐮… 𝐞𝐭 𝐚̀ 𝐣𝐨𝐮𝐞𝐫 𝐚𝐯𝐞𝐜.Et toi ? 🧐💬 Diplômé ou autodidacte ?IA-friendly ou old school ?Tu joues dans quelle équipe ? 👇",2025-04-25 09:37:08,31,59,1,IA
84,Nathalie W.,https://www.linkedin.com/in/nat-anim-mednum?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADoQokkBn97hTgwg352fK5CLK2yFSsuYGl0,"🌐 hashtag#IA_GÉNÉRATIVE 🧭 hashtag#MÉDIATION_NUMÉRIQUE ☕ hashtag#CAFÉ_IAFait-main, fait avec ❤️‍ Dans le respect, inviter à la confiance, par les actes.On m’a connue côté infographiste indépendante pendant vingt ans dans la communication visuelle d'entreprises. Puis toujours dans l'entrepreneuriat, côté activité artisanale : créatrice de décorations et bijoux.Me revoici, toujours polyvalente, cette fois plus que jamais côté Numérique.Je reviens aux sources, à mes racines :hashtag#Animation, hashtag#Informatique et hashtag#Médiation_Numérique.Activité artisanale, activité numérique…C’est toujours la même histoire :- On conçoit.- On crée.- On fabrique.J’aime plus que tout construire, déconstruire, reconstruire…Nouer, dénouer…Et passer la main !Montrer, prouver, transmettre, partager.Et toujours inviter à explorer, avec curiosité.Je vous partage le post ci-dessous et vous invite à me suivre sur mon autre profil Nathalie Weil-Cussatlegras en tant que hashtag#Médiatrice_Numérique pour PUISSANCE X, page que vous pouvez ajouter à vos favoris pour être sûr·e de ne pas manquer la suite des publications 😉 Je reste cependant active ici, à l'occasion, pour certains partages et engagements de vie. 🤙",2025-04-24 18:37:08,1,0,0,IA
85,Pierre-Etienne NOBLE,https://www.linkedin.com/in/pierre-etienne-noble?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAFM7cIBnnw5pFHBSGRk30ftLbJNJs4Y6nc,"🧠 IA générative : c'est encore les vacances, mais l'IA n'en prend pas elle !  Voici un  petit point sur ce qui se passe coté l’IA, avec Open AI qui n'arrête pas de sortir de nouveaux modèles (c'est pas le cas d'Apple 😁 ) :- OpenAI lance o3 et o4-mini : les nouveaux modèles de ChatGPT- IA et Localisation Inversée : Une Tendance Inquiétante- Apple Face à Deux Défis Cruciaux- La Politesse avec ChatGPT Coûte Cher à OpenAI- Erreur IA : Une entreprise s'excuse et rappelle l'importance de la vérification- ChatGPT : Consommation Énergétique Réévaluée- Perplexity défie Gemini sur les smartphones Android- Google : Baisse de 35 % des clics en position 1 avec AI Overviews- Hugging Face se lance dans l'IA robotique- CMA CGM investit 100 millions dans Mistral AI",2025-04-25 09:37:08,5,0,0,IA
